"","x"
"2040939885",5
"2015383761",4
"2299497436",1
"2285816794",2
"1987609480",12
"1242455151",4
"2102142094",4
"244473863",4
"1997627650",3
"281476361",8
"2689721181",4
"2100357054",4
"2053552764",4
"2153118160",1
"2704209241",6
"617670330",19
"2106722673",1
"2466289218",1
"2098876098",1
"2107097161",2
"246708073",10
"2115287579",1
"662855036",3
"245171893",4
"2240984066",3
"2164959637",3
"1811258128",1
"2109879686",1
"2143047568",2
"2570047972",3
"2223395194",3
"2136177209",3
"2066722336",3
"2650373485",3
"2087940392",3
"2006577648",2
"2155204714",2
"2125177178",4
"66946524",2
"2492219974",5
"2263019976",5
"2111600720",5
"2102252270",5
"2000897436",7
"38133547",5
"2990966813",4
"2034054990",6
"1998051473",4
"2062282940",5
"2275763618",4
"2498491921",4
"2923204491",3
"2164252056",1
"1987443768",2
"1986033680",2
"2691826092",1
"2046376243",3
"2293620524",3
"2175366504",2
"2124104896",3
"2128187218",3
"2145160160",3
"2480643200",2
"2212399178",6
"2021686850",3
"2111387516",3
"2001878213",2
"1893730172",2
"2127391507",3
"1981638017",4
"2115118701",4
"1389458012",4
"2112925650",2
"2131465174",5
"2126304162",7
"2123487663",3
"1375400056",3
"2157503142",3
"2238215317",3
"2060104901",4
"2596165362",4
"2466935976",4
"2051345717",3
"2161437206",3
"233042646",5
"2806801915",3
"2018949297",4
"2054623464",4
"2135675812",4
"2134243357",4
"2145458672",4
"2112060729",4
"2111038173",4
"2184266712",1
"1903937220",1
"1933080361",2
"2134858009",2
"2157460648",1
"2015533912",1
"2274572434",2
"2677346178",2
"2127632057",24
"2683343524",1
"2147114560",1
"2058823150",4
"2190459182",4
"2161611694",4
"2130284388",4
"2484619393",1
"2193073850",4
"2129072251",9
"2303156069",2
"2032008572",12
"1989084025",4
"2135552316",6
"57053632",5
"2096912509",5
"270055802",8
"2155152400",2
"2117261730",2
"2065872864",1
"2153005395",2
"2951737594",3
"2230422045",3
"2679541700",3
"2160774113",5
"1992641199",8
"2232397101",12
"2584127737",13
"2105620155",8
"2293419568",1
"2156088692",1
"328186532",2
"258591208",3
"1814273096",5
"1245857447",3
"2134510769",3
"1378336738",1
"2670173377",1
"2169472820",6
"2106500497",4
"231266601",3
"2811344451",3
"165729861",3
"2123304929",3
"1990986594",5
"2136132740",6
"657437189",12
"2685240658",3
"2689034138",3
"2115565924",3
"2160099514",1
"2135581613",1
"691479014",4
"2233962492",25
"2609987651",21
"2058584252",29
"2397241174",23
"2154903899",3
"2152129939",3
"2616320108",2
"2136889405",6
"2643943576",1
"2466810105",3
"2617818595",2
"40878555",2
"2134269139",5
"2633987352",5
"2120934782",5
"2035876866",5
"2066975796",8
"1810360850",4
"2096887853",5
"2145928477",4
"2192483133",4
"2476880648",4
"2023344625",4
"2584726834",6
"2120044660",3
"2116484384",3
"1994620265",3
"2137074633",4
"2124208467",3
"1268677781",10
"3786149",6
"2149659377",2
"2076429416",2
"2107833897",11
"2111846997",1
"136708976",2
"2270196177",11
"1962057014",3
"2059111593",1
"2086994224",4
"2226606833",4
"2702174658",4
"2132254683",4
"158112612",9
"2151870130",1
"2005577924",6
"2023254819",2
"2679597945",1
"2168801554",1
"16705875",6
"2092877580",3
"2095782188",4
"2128170596",4
"2020289842",5
"1979722320",2
"1770329841",4
"2067841899",1
"2139654925",2
"2162262477",8
"1244974601",2
"2135458458",2
"2098001594",1
"2112473771",3
"302139608",6
"1986950650",2
"315782689",2
"2497095473",4
"2041005256",3
"2148628810",3
"2149846427",3
"2048157592",6
"2174228000",1
"2968337513",3
"76195939",3
"2421079266",3
"2124370546",3
"2017622874",3
"2167365918",4
"2121363826",4
"2227744130",4
"2108908667",4
"2460692374",2
"350196202",2
"2112374662",8
"251023228",11
"2121676736",2
"2252032993",7
"1764448532",6
"2496050578",1
"2315948196",3
"705676171",5
"2121686713",3
"1988556028",4
"2095785948",2
"1107620473",2
"2119976073",2
"1787149968",1
"1983098590",4
"2125917816",4
"4651849",10
"2600952536",4
"2619192764",7
"1823252276",10
"1982785356",9
"2102222802",1
"2279520417",1
"1220761185",2
"2122268670",5
"309515214",5
"1504974002",1
"2504896833",6
"2102101654",18
"459388977",1
"2219978048",1
"2128049921",2
"2126030229",2
"2005621601",2
"2137920900",5
"2369031059",1
"2296948990",14
"2121586545",8
"2009081702",8
"155277768",8
"2190151475",8
"712415982",37
"2694804417",8
"1997671496",4
"2169570640",4
"2686705197",2
"2111179726",1
"2051979853",1
"2154013588",2
"2281680109",3
"2570998045",5
"2133447601",3
"2049499784",10
"2153562108",2
"2502329210",1
"2045340971",3
"2101509626",3
"2674416884",5
"1992607675",2
"639663078",2
"2158932634",4
"2668006830",3
"1075592465",5
"2240607585",4
"1925374043",7
"2165875728",3
"730345965",2
"2098734601",2
"315739715",3
"1313188078",5
"1517651870",5
"2645738178",2
"2086391101",5
"2013171548",3
"2480658089",3
"2921114179",2
"2306900094",14
"2028784970",3
"2116332931",3
"2140359434",5
"2261807832",5
"820547186",4
"1969571361",3
"2953269569",5
"2111809384",5
"2097123842",5
"2209416809",5
"112779420",5
"2062975518",1
"2809063989",3
"2169123995",3
"2082241428",3
"2680176243",1
"1920478529",1
"2017766133",1
"2137000917",3
"1984832408",6
"1812361008",1
"2169925262",1
"1964342099",2
"2097544120",2
"2658839697",3
"2144695932",3
"2198754141",1
"2165566163",2
"2122159276",2
"2590381716",4
"2128739099",4
"2113868374",15
"2040186208",4
"2086114595",10
"37233224",7
"2101279140",3
"2123836521",12
"2136520929",2
"1954261512",7
"663426097",2
"2100807608",4
"2216095205",7
"2627107713",2
"2059590781",4
"2003907699",6
"2162038100",5
"816886801",6
"2103829928",4
"1982327768",2
"1849627065",18
"2043615867",3
"268424907",3
"2134462204",2
"2108609475",2
"2089385472",1
"2111596939",6
"2109618847",4
"2159371596",4
"1985097485",4
"41028648",4
"2104007874",8
"713720536",8
"1997037825",8
"2049189351",8
"595543391",8
"1942232023",8
"2469461059",2
"1974345722",2
"2251713840",3
"321705644",3
"1217769045",3
"2632189821",2
"2918813256",2
"1966126136",2
"1454679632",2
"268204184",1
"331481929",3
"1962152635",3
"2206230956",3
"2121385928",3
"2948254658",3
"2152283363",3
"1569549514",3
"2162041713",3
"1985324749",2
"2249617921",3
"2582386572",3
"1273108490",2
"2034448535",2
"131065259",2
"254054780",8
"2137369218",7
"2955294065",7
"2131233460",7
"2808359499",12
"2064694021",12
"2133637394",12
"2610173108",12
"1044551098",4
"2620408480",4
"1902127369",4
"2468182140",2
"2701928467",2
"2691474368",2
"2485633537",2
"163924767",2
"1604723759",2
"2398784594",2
"2918493915",1
"1965088163",18
"2620974449",15
"2974720209",15
"2161808265",15
"2066646611",15
"1969020417",15
"2284968793",15
"2079748755",15
"1715668211",15
"1027918499",15
"1993667700",15
"2158548821",15
"2581031421",15
"2684238934",15
"2089803923",1
"2010238386",4
"2570615947",6
"2114541449",2
"2304252836",2
"2095673574",2
"2345664702",3
"2306158810",2
"2141663339",5
"249328896",4
"2104164346",2
"2405256467",2
"2716892959",2
"1347616180",3
"2005957266",3
"90354697",3
"2655761614",9
"2481068594",9
"2498425127",9
"2499048952",9
"1972021287",9
"2019484133",9
"2134513687",9
"2652969190",9
"2618930516",9
"2259645355",2
"300175929",3
"2103279754",7
"181886163",3
"2248165042",1
"2163216773",3
"2153137898",3
"2136319075",3
"2462811347",3
"2105279251",4
"196720240",2
"281976954",2
"2256905521",6
"1247940802",6
"2135215972",6
"2538077558",6
"126037460",2
"2160194013",2
"2936749752",1
"2038661477",1
"2221300944",4
"2044205123",2
"2060797211",1
"2105657664",3
"2764080610",3
"2138546940",3
"2066159008",3
"1990836593",1
"2178816185",8
"307521372",4
"2098111081",3
"2158135548",5
"364304675",5
"2100221316",4
"1969918563",4
"2167218018",1
"639666141",4
"2104368531",3
"346627008",3
"1961547176",3
"2106659432",4
"2403970744",4
"324073226",4
"2223449730",4
"2237875745",2
"2034428280",2
"2521254510",7
"2119526225",1
"2117499156",6
"2035346540",4
"2264677196",3
"2012164496",6
"2277811666",3
"695239088",3
"2512381318",1
"2955258819",6
"2098016057",1
"395389946",3
"140676520",3
"2973866723",3
"2627416036",1
"2075167536",4
"1748740921",2
"2090152442",2
"2013928370",2
"2151930756",3
"2149392531",2
"2777797361",3
"2094352705",4
"687383570",4
"2125193858",10
"36948468",5
"105397497",5
"2511793379",5
"2718388515",5
"2519959765",5
"2155154275",2
"2484195747",2
"2595489962",2
"2269273602",2
"2108250667",1
"2042048789",7
"2136297185",8
"2078517239",8
"264213217",2
"183722240",2
"2130198275",1
"2111750516",1
"2034698336",4
"1992112313",4
"2461135768",4
"1221219011",25
"2192737520",1
"2051984463",1
"2137854364",2
"2309553220",3
"2158415762",2
"2794294212",2
"2225141307",2
"2169226194",3
"2128657275",3
"2493313805",2
"2990812262",3
"2717681854",13
"2146664798",13
"2570455513",1
"241899517",6
"2105735912",6
"1853234685",1
"2598177019",3
"1986182274",4
"1994357136",4
"242415709",4
"2195050966",4
"1281575332",5
"2117210965",10
"2133778237",2
"207969196",2
"2097273326",5
"2045157892",4
"2285762679",3
"2146744274",3
"1464790619",3
"2168181321",2
"2793300811",5
"1973314746",3
"2111263976",2
"2082304995",4
"2128935492",6
"2627117054",3
"2524043411",3
"72441953",3
"144686356",2
"2111280716",1
"2469620852",4
"2661920265",4
"278754694",7
"2086475204",10
"2135968533",3
"2143274392",1
"2164858465",4
"2318628810",4
"2106629214",4
"2230056477",2
"123788635",2
"2000003124",2
"2114946412",2
"2158816953",3
"2061803331",8
"2524462901",5
"167589996",14
"2006682166",3
"1961840802",1
"2217963768",2
"1964890520",2
"2472035779",2
"22135093",2
"120651226",4
"2000740313",3
"243981275",2
"1975069521",3
"2156226897",3
"1524560149",4
"2048266507",6
"2116333191",9
"2014991465",3
"112407019",2
"2116323195",10
"2205924584",5
"2193999452",6
"2051750615",5
"2114318968",2
"1968686581",3
"2136050841",17
"1526539107",17
"2100357752",17
"2228147929",17
"2235303554",17
"2272606362",17
"2777304882",17
"2776558098",17
"2569573754",17
"2303643105",17
"2252271408",17
"2132927693",17
"2160602068",17
"2083129847",17
"2664172205",17
"2152020443",17
"116046974",17
"80530004",2
"154019569",2
"2115619562",2
"2118586410",2
"2303602861",11
"171972610",2
"2527582025",1
"2936581308",2
"2170820082",2
"2189335224",2
"2165269257",2
"1966735589",6
"2778599336",2
"2684575809",3
"2069111782",2
"2913216944",2
"2056783373",1
"218175561",1
"2490485741",6
"2495566078",6
"2155114799",7
"2293981250",7
"2112810595",6
"1964253561",6
"2284344707",6
"1276936747",6
"2006356947",6
"2720737173",2
"2170629902",7
"2170865064",19
"2199335272",4
"2300695514",2
"1274868565",2
"2159253281",3
"2096838825",3
"2947209918",3
"2163251176",2
"2105363668",2
"1201773252",1
"2111406810",4
"2239241780",12
"689283738",4
"2134457378",4
"1535400702",4
"2201721716",4
"1153133090",2
"2172080297",1
"2038008834",3
"2255504348",1
"2712128676",3
"2599013713",2
"2158670801",3
"111302929",3
"1505762907",3
"2282685233",3
"2006674552",5
"2111611200",6
"2302984154",6
"617941202",11
"2562883545",6
"2108675760",6
"2237110490",6
"2435511731",2
"19794928",1
"2313657906",3
"2618550202",3
"1910597427",3
"2149341496",2
"1278721609",1
"2113665458",2
"27009298",2
"39115121",1
"1260688485",2
"2016205104",2
"1257273424",1
"2483788825",1
"2506768123",1
"699740264",3
"2193119145",1
"2113978936",1
"2142947146",5
"2721922248",5
"2286237009",8
"2132470913",5
"2151570909",3
"2014469688",1
"2252852592",4
"2158620633",4
"2118479066",4
"2940745496",3
"2116681370",3
"2151224058",3
"2102611474",3
"2589577",2
"2157364398",2
"2066523793",12
"2108624097",2
"2595437681",3
"2443577753",3
"1502939172",3
"309815489",2
"2793152110",1
"2117783907",2
"2152239780",2
"2031748753",2
"2140907548",1
"2191719801",1
"2190413427",3
"2162114920",3
"2055936324",3
"2120106652",3
"2310240688",1
"2069859518",2
"2118386434",3
"1419022840",3
"2165712131",2
"2027550000",2
"2070795449",2
"2158987803",3
"2198766192",2
"2142388449",2
"51919061",1
"2226783795",5
"2051331017",3
"2006600044",3
"1983943996",4
"211780538",2
"2133337488",5
"1269340910",4
"2167433806",1
"2417310568",2
"2119542244",2
"2243591905",3
"2250302659",1
"2301968909",5
"2562039803",1
"2143603016",1
"2470363587",7
"2102454835",2
"2079978182",5
"2167404190",8
"2032102379",3
"2250998000",5
"2171713006",4
"2142518979",4
"1978915323",2
"2078390131",1
"2242053196",3
"2083130421",2
"1895868705",2
"2151431472",2
"2135443026",2
"2145702216",1
"2104888899",13
"211812777",2
"1800007723",4
"1972177269",4
"2103369886",4
"1982975784",4
"2131557737",4
"2965227977",6
"2371394552",2
"2468049152",4
"2126473756",4
"2039763176",3
"244818265",3
"2106539283",3
"2673157249",2
"164824025",2
"2463141771",4
"1835833577",3
"2551524386",8
"2131607762",8
"2580601624",8
"2118426644",8
"2101968948",4
"2163850232",5
"1675630922",4
"2072240339",2
"1276257507",2
"2157111323",3
"2098080957",3
"2692648732",3
"103510680",2
"2633586449",2
"2138625242",1
"2163367586",3
"731054299",5
"2100545504",3
"2135255940",3
"2100618501",3
"2342656218",1
"2227534972",1
"2140564332",4
"2152679201",4
"2440006205",5
"1975712082",12
"2717466745",1
"2010246433",2
"2128530851",2
"2175232850",2
"2078039764",3
"2283469157",3
"2144802550",1
"2087489460",4
"2278498537",2
"2159031116",3
"2179769924",5
"2294241506",3
"153925120",3
"2061851337",3
"2619145315",3
"2109587139",4
"2164402897",1
"2102128069",3
"710308043",1
"2687848868",1
"721236326",5
"2126082358",3
"2276738233",3
"1537048691",4
"2032270973",4
"2882719549",4
"160031478",8
"2337815572",3
"2506598906",2
"2109414697",3
"1982223305",2
"1945381074",2
"2974436425",1
"2917337308",3
"2159700737",3
"2160277452",3
"2647580962",3
"2641124745",3
"2100565806",3
"2156938008",2
"313965091",2
"2099325229",5
"2133927917",1
"1983365520",2
"2098454813",2
"55244337",3
"351034697",3
"2547974389",3
"2097306286",7
"2168614452",4
"738438988",3
"2250300074",1
"2986225452",2
"2579263816",2
"2000023593",2
"2495495771",2
"2480241949",3
"2160942610",6
"2115109986",3
"2100817443",1
"664231056",3
"2007049433",3
"2310745315",1
"2136626448",4
"169445216",4
"2082894032",4
"2566124581",4
"2310191432",2
"2642949761",2
"2640472960",2
"2160809552",2
"2479480413",4
"2505588532",4
"178451354",3
"729227961",3
"2101056724",1
"2005053826",2
"2704475440",3
"2110067709",3
"2153121925",3
"2296729424",3
"2002360971",5
"295984705",1
"2921830466",2
"2186211331",2
"2263011237",2
"2338117446",3
"2124028641",1
"2259100201",1
"2050083044",3
"2138495596",3
"2114921128",4
"1999770807",5
"2112824674",5
"2289542319",18
"2328522601",5
"2133966816",7
"2121989902",3
"2133571848",2
"42138872",15
"317192602",18
"2141630898",15
"1907357561",15
"2050754209",15
"2333099729",15
"2892443067",16
"2123370898",15
"2199253878",15
"93198007",15
"2101389519",15
"2646684094",15
"2669195515",15
"2657391372",15
"2251795989",15
"1969870846",2
"33117105",2
"1986208804",3
"2093264594",3
"1969487857",2
"151475393",2
"2297036864",2
"242635728",3
"2095381979",5
"270351283",5
"2312837134",5
"2116537159",7
"2130993935",2
"2224929196",3
"1898836778",3
"2056015421",5
"2902204500",3
"2282873478",3
"2266727531",1
"2493786960",2
"2501580337",3
"2944302109",10
"2101048513",3
"2426402601",3
"2279335322",2
"2114683746",2
"2302862425",3
"2004861503",3
"2570154708",2
"1111049960",5
"371500171",5
"2018810797",5
"2498219105",2
"2142689629",1
"2163883665",3
"2167730221",3
"1845032363",3
"2167366370",11
"1986654755",1
"2221004268",8
"2142033125",3
"2211520751",5
"2189524569",7
"2261367123",4
"2198983026",4
"2119538990",3
"2298166661",4
"2020801783",3
"2616053978",2
"2707739930",8
"2633818787",5
"2158078532",5
"2095669906",5
"2619064001",2
"2111678102",5
"2169363483",7
"2111262088",2
"2129669204",4
"2484059044",6
"2135445600",1
"55380488",5
"1448039523",5
"2279725060",5
"2164775409",7
"2167354121",7
"1794038515",7
"2102688157",7
"971226294",7
"2700953612",2
"2596608040",1
"2145260995",5
"2148550123",4
"2157112897",1
"2560890161",3
"2130300676",3
"2159085208",3
"2464024613",3
"2557791985",3
"2120253570",2
"2153219396",2
"2141883181",1
"2155890085",3
"2063114072",3
"2125286321",6
"2185015450",6
"2056439028",6
"2118459053",6
"2093953614",11
"2018227268",10
"2056630707",1
"2468116778",4
"2213781747",4
"2584986804",4
"2556474325",4
"2153780276",1
"2688573948",1
"737145164",2
"2953371951",3
"183004243",1
"2543420541",3
"2706746625",3
"167087310",2
"1979713447",4
"2991555164",1
"2508825474",3
"1919334810",3
"2137725330",2
"2100565365",6
"148197049",7
"2591388101",3
"2491881922",9
"2050254073",16
"2275451870",4
"2639092200",4
"2465200862",4
"2137831073",4
"2010535889",3
"2778941053",3
"2123651450",3
"108406206",9
"2559335077",1
"2300062457",6
"2132891653",2
"2476763573",1
"2424461289",1
"2309194119",5
"1932791462",4
"2081463322",7
"2479954448",7
"333189659",7
"2556942265",7
"2422457627",7
"2056869360",17
"1939703193",9
"1999069192",9
"2179365829",9
"2510858442",9
"2662459126",9
"2628434994",9
"2066314578",9
"176958472",5
"1972188706",8
"2270386666",5
"2038942755",5
"1921173107",2
"2501997264",1
"2161116978",4
"2098899278",4
"2530151574",4
"237421869",4
"2150351570",4
"2986899380",4
"2251477105",4
"2658407528",3
"2139508905",3
"2292299320",6
"2558015611",1
"2251298387",3
"2603491617",2
"2159584513",2
"2973763720",2
"2152966786",2
"2152377557",2
"2105451568",2
"2010648985",2
"134133163",3
"2156474971",3
"2488380484",3
"2579924890",6
"2301389880",6
"2420008042",6
"2295091982",6
"2686488618",8
"2468122884",11
"2303295067",3
"2204958192",1
"2668328581",4
"2131016563",1
"2171689288",2
"2104121242",2
"2678872867",5
"2562268280",5
"2116836739",25
"2120348443",25
"2097653880",2
"2168485313",2
"2068608856",1
"2174985400",7
"2309998905",3
"2117902178",2
"2200264148",3
"2467614072",1
"2146595883",10
"2607770848",7
"2028114619",7
"2934791588",7
"2114868023",7
"2700151585",4
"2096599005",4
"2561926301",2
"139967712",2
"2673201243",4
"2637720168",4
"2099227489",4
"2561901708",4
"2625012942",2
"1967094502",3
"2027242098",3
"1988254826",3
"2252171364",3
"1973210777",5
"2223736107",5
"2566460218",5
"277843997",5
"2137124533",2
"2316304625",4
"1997678978",4
"386993383",4
"2549425869",3
"2528789793",1
"2354504",2
"2146703035",2
"2150352782",4
"2950923173",4
"2949282600",4
"2255194282",4
"2622477072",1
"2200619820",2
"2071532528",2
"2420281552",2
"2096393514",2
"2692038496",1
"2558461192",3
"2509783900",3
"2116972616",2
"2083670899",2
"2129908635",6
"2120688692",6
"2135830645",6
"1580821723",6
"2106816141",6
"2106120769",3
"2560879651",5
"2517210667",5
"2567468530",5
"2426295800",11
"2102791789",5
"2468618410",1
"1973162899",4
"252479729",4
"2279407096",8
"2276330680",5
"2124723576",2
"2107142044",14
"2280654194",2
"2112859155",8
"2302347644",2
"2105845954",2
"2620508690",1
"2170042945",3
"2226555938",2
"2422878920",1
"2072541692",3
"2953715881",3
"2171443821",3
"2949751979",2
"2503171999",7
"2659318511",7
"2937705183",7
"2627995287",7
"2401433957",7
"2035224764",9
"2237113085",4
"730122487",4
"2045095944",11
"911413627",2
"2737257653",3
"2125069230",10
"2116875276",2
"2014075120",2
"2502503183",7
"46937997",11
"2015408821",7
"2127214650",7
"2042292468",7
"2279823342",7
"2235888637",7
"99325522",3
"2085767126",3
"2096065322",2
"2088939020",4
"2038914001",2
"2659812057",2
"18301080",2
"2147669519",2
"2040107456",1
"2282064595",3
"2103160788",3
"2168552428",2
"341500542",2
"2515818717",2
"2119758739",2
"2120527611",2
"2500261453",3
"2136887138",5
"2635159305",1
"2761892548",1
"2473215136",1
"2044903139",2
